id	author	orig_title	genre	orig_yr	orig_city	targ_lan_n	country	world	targ_title	translator	megjelenes	megjegyzes	city_n	year_n	editionstat	isPartOf	HU-minor	interm_title	interm_lang	is_container	series	db	auth_quality	transl_quality	publisher	pagination	orig_lang	isbn	kotet	city	year	targ_lan
211460	KERTÉSZ Imre	Gályanapló		1992		finn	Finland	NA	Kaleeripäiväkirja	Hassi Outi	NA	NA	Helsinki	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Otava	284 s.	Hungarian	(ISBN: 978-951-1-21597-4)	NA	Helsingissä	2008	finn
211461	RAKOVSZKY Zsuzsa	NA				finn	Finland	NA	Yhteyksiä : valikoima runoja	Launonen Hannu	NA	NA	Helsinki	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	WSOY	73 s.	Hungarian	(ISBN: 978-951-0-34578-8)	NA	Helsinki	2008	finn
211462	VÁMOS Miklós	Anya csak egy van		1995		szerb	Serbia	NA	Majka je samo jedna	Toth Ignjatović Maria	NA	NA	Beograd	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Laguna	271 str.	Hungarian	(ISBN: 978-86-7436-835-0)	NA	Beograd	2008	szerb
211463	DRAGOMÁN György	A fehér király		2005	Budapest	szerb	Serbia	NA	Beli kralj	Toth Ignjatović Maria	NA	NA	Beograd	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Evro-Giunti	227 str.	Hungarian	(ISBN: 978-86-505-0979-1)	NA	Beograd	2008	szerb
211464	MOLNÁR Ferenc	A Pál utcai fiúk		1907		szerb	Serbia	NA	Dečaci Pavlove ulice	Leskovac Mladen	NA	NA	Kragujevac	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Lira	173 str., ilustr.	Hungarian	(ISBN: 978-86-84293-40-6)	NA	Kragujevac	2008	szerb
211465	HAMVAS Béla	A bor filozófiája	esszé			szerb	Serbia	NA	Filozofija vina	Babić Sava	NA	NA	Beograd	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Tardis	94 str., graf. prikazi	Hungarian	(ISBN: 978-86-910579-2-3)	NA	Beograd	2008	szerb
211466	KONRÁD György	Elutazás és hazatérés		2001		szerb	Serbia	NA	Odlazak od kuće i povratak kući : autobiografski roman	Vicko Arpad	NA	NA	Beograd	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Arhipelag	133 str.	Hungarian	(ISBN: 978-86-86933-21-8)	NA	Beograd	2008	szerb
211467	SZABÓ Magda	Az ajtó		1987		szerb	Serbia	NA	Vrata	Mićić Marta	NA	NA	Beograd	2008	1. izd.	NA		NA	NA	FALSE	NA	it	NA	NA	Globosino	234 str.	Hungarian	(ISBN: 978-86-7900-015-6)	NA	Beograd	2008	szerb
211468	MOLNÁR Ferenc	A Pál utcai fiúk		1907		szerb	Serbia	NA	Dečaci Pavlove ulice	Bogičević Jovan	NA	NA	Pirot	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Pi-press	163 str.	Hungarian	(ISBN: 978-86-6023-035-7, 978-86-86585-90-5); (ISBN: 978-86-6023-035-7, 978-86-86585-90-5)	NA	Pirot	2008	szerb
211469	Solymossi Gizella	Nagymami versei				szerb	Serbia	NA	Bakine pesme	Fábián István; Solymossi Gizella; Vrbaški Dragoljub	NA	NA	Bečej	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	G. Šoljmoši	116 str., ilustr.	Hungarian	(ISBN: 978-86-84819-20-0)	NA	Bečej	2008	szerb
211470	KERTÉSZ Imre	Kaddis a meg nem született gyermekért		1990		szerb	Serbia	NA	Kadiš za nerodjeno dete	Vicko Arpad	NA	NA	Novi Sad	2008	2. izd.	NA		NA	NA	FALSE	NA	it	NA	NA	VEGA media	125 str.	Hungarian	(ISBN: 978-86-86667-04-5)	NA	Novi Sad	2008	szerb
211472	DEÁK Ferenc	Bagoly és csizma				szerb	Serbia	NA	Sova i čizme	Babić Seja	NA	NA	Novi Sad	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Gradska biblioteka	111 str.	Hungarian	(ISBN: 978-86-82275-34-3)	NA	Novi Sad	2008	szerb
211479	MÁRAI Sándor	A zendülők		1930		spanyol	Spain	NA	Los rebeldes	Portela Luis	NA	NA	Madrid	1931	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Zeus	265 p.	Hungarian	NA	NA	Madrid	1931	spanyol
211481	MÓRICZ Zsigmond	NA				újgörög	Greece	NA	Piso apo ton ilio	Stathakou Dimitra	NA	NA	Athīna	2007	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Noon	180 p.	Hungarian	NA	NA	Athīna	2007	újgörög
211484	SZABÓ Pál	NA				angol	USA	NA	People of the plains	Halasz George	NA	NA	Boston	1932	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Little, Brown	287 p.	Hungarian	NA	NA	Boston, MASS	1932	angol
211485	HELTAI Jenő	NA				angol	UK	NA	Czardas	Wells Warre B.	NA	NA	London	1932	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Cape	360 p.	Hungarian	NA	NA	London	1932	angol
211487	MIKSZÁTH Kálmán	NA				olasz	Italy	NA	Il vecchio farabutto	Gigante Silvino	NA	NA	Milano	1931	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Treves	237 p.	Hungarian	NA	NA	Milano	1931	olasz
211488	Széchenyi Zsigmond	NA				német	Federal Republic of Germany	NA	Bergteufel und Wüstenböcke	Haupt-Stummer Leo	NA	NA	Sulzberg/Allgäu	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Jagd- und Kulturverl	185 S., Ill., Kt.	Hungarian	(ISBN: 3-925456-57-0)	NA	Sulzberg/Allgäu	2005	német
211489	Szalai Zoltán	NA				német	Federal Republic of Germany	NA	Vom Würfel zum Akt	NA	NA	NA	Passau	2007	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Schenk	128 S., zahlr. Ill.	Hungarian	(ISBN: 3-939337-21-8, 978-3-939337-21-8); (ISBN: 3-939337-21-8, 978-3-939337-21-8)	NA	Passau	2007	német
211490	Térey János	NA				német	Federal Republic of Germany	NA	KaltWasserKult	Kalász Orsolya; Rinck Monika	NA	NA	Stuttgart	2007	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Merz und Solitude	142, 10 S.	Hungarian	(ISBN: 978-3-937158-28-0)	NA	Stuttgart	2007	német
211492	ESTERHÁZY Péter	Források:				német	Federal Republic of Germany	NA	Thomas Mann mampft Kebab am Fusse des Holstentors	Gahse Zsuzsanna	NA	NA	Berlin	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Berliner Taschenbuch-Verlag	168 S.	Hungarian	(ISBN: 978-3-8333-0585-6)	NA	Berlin	2009	német
211493	MÁRAI Sándor	A négy évszak, költmények prózában		1938		német	Federal Republic of Germany	NA	Die vier Jahreszeiten	Zeltner Ernő	NA	NA	München	2009	Ungekürzte Taschenbuchausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	270 S.	Hungarian	(ISBN: 978-3-492-25312-3)	NA	München	2009	német
211494	MÁRAI Sándor	Egy polgár vallomásai		1934		német	Federal Republic of Germany	NA	Bekenntnisse eines Bürgers : Erinnerungen	Skirecki Hans	NA	NA	München	2009	Ungekürzte Taschenbuchaus.	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	419 S.	Hungarian	(ISBN: 978-3-492-25311-6)	NA	München	2009	német
211496	SZÉP Ernő	Ádámcsutka				német	Federal Republic of Germany	NA	Die Liebe am Nachmittag : Roman	Zeltner Ernő	NA	NA	München	2008	Dt. Erstausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Deutscher Taschenbuch-Verlag	298 S.	Hungarian	(ISBN: 978-3-423-24688-0)	NA	München	2008	német
211497	SZERB Antal	Utas és holdvilág		1937		német	Federal Republic of Germany	NA	Reise im Mondlicht : Roman	Viragh Christina	NA	Nachw Esterházy Péter	München	2009	Ungekürzte Ausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Deutscher Taschenbuch-Verlag	420 S.	Hungarian	(ISBN: 978-3-423-25291-1)	NA	München	2009	német
211498	Polgár Lea	Álmatlanság		2001		német	Federal Republic of Germany	NA	Die zwei Welten der Rahel Bratmann: Roman	Simor Susanne	NA	NA	München	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Deutscher Taschenbuch-Verlag	289 S.	Hungarian	(ISBN: 978-3-423-13744-7)	NA	München	2009	német
211502	Ferencz Zsuzsanna	NA				német	Federal Republic of Germany	NA	Kiks Affären	Schweitzer Karlheinz	NA	NA	Herne	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Schäfer	249 S.	Hungarian	(ISBN: 978-3-933337-60-3)	NA	Herne	2008	német
211503	GÖRGEY Gábor	NA				német	Federal Republic of Germany	NA	Der Untergang des Adellandes	Buschmann Jörg	NA	NA	München	2008	1. Aufl.	NA		NA	NA	FALSE	NA	it	NA	NA	Salon-LiteraturVerlag	213 S.	Hungarian	(ISBN: 978-3-939321-17-0)	NA	München	2008	német
211507	ESTERHÁZY Péter	A szív segédigéi		1985		német	Federal Republic of Germany	NA	Die Hilfsverben des Herzens	Paetzke Hans-Henning	NA	NA	Berlin	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Berliner Taschenbuch-Verlag	124 S.	Hungarian	(ISBN: 978-3-8333-0626-6)	NA	Berlin	2009	német
211508	MÁRAI Sándor	Sirály		1943		német	Federal Republic of Germany	NA	Die Möwe	Kunze Christina	NA	NA	München	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	186 S.	Hungarian	(ISBN: 978-3-492-05208-5)	NA	München	2008	német
211509	MÁRAI Sándor	A gyertyák csonkig égnek		1942		német	Federal Republic of Germany	NA	Die Glut	Viragh Christina	NA	NA	München	2009	Taschenbuchsonderausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	217 S.	Hungarian	(ISBN: 978-3-492-25384-0)	NA	München	2009	német
211510	Nyerges András	Voltomiglan		2002		német	Federal Republic of Germany	NA	Nichtvordemkind!	Ikker Andrea	NA	NA	München	2009	Genehmigte Taschenbuchausg., 1. Aufl.	NA		NA	NA	FALSE	NA	it	NA	NA	btb	206 S.	Hungarian	(ISBN: 978-3-442-73933-2)	NA	München	2009	német
211511	Rubin Szilárd	Csirkejáték		1963		német	Federal Republic of Germany	NA	Kurze Geschichte von der ewigen Liebe	Ikker Andrea	NA	NA	Berlin	2009	1. Aufl.	NA		NA	NA	FALSE	NA	it	NA	NA	Rowohlt Berlin	220 S.	Hungarian	(ISBN: 978-3-87134-631-6)	NA	Berlin	2009	német
211514	OTTLIK Géza	Iskola a határon		1957	Budapest	német	Federal Republic of Germany	NA	Die Schule an der Grenze	Ujlaky Charlotte	NA	NA	Frankfurt am Main	2009	1. - 6. Tsd.	NA		NA	NA	FALSE	NA	it	NA	NA	Eichborn	525 S., Ill.	Hungarian	(ISBN: 978-3-8218-6221-7)	NA	Frankfurt am Main	2009	német
211515	Sándor Iván	Követés				német	Federal Republic of Germany	NA	Spurensuche: eine Nachforschung	Fischer Katalin	NA	NA	München	2009	Dt. Erstausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Deutscher Taschenbuch-Verlag	338 S.	Hungarian	(ISBN: 978-3-423-24722-1)	NA	München	2009	német
211516	MÁRAI Sándor	NA				német	Federal Republic of Germany	NA	Tagebücher (2:) Unzeitgemässe Gedanken: 1945	Prinz Clemens; Zeltner Ernő	NA	NA	München	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	436 S.	Hungarian	(ISBN: 978-3-492-05199-6)	NA	München	2009	német
211517	MÁRAI Sándor	NA				német	Federal Republic of Germany	NA	Tagebücher (1:) Literat und Europäer: 1943 - 1944	Doma Akos; Zeltner Ernő	NA	NA	München	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Piper	474 S.	Hungarian	(ISBN: 978-3-492-05190-3)	NA	München	2009	német
211522	BÁGER Gusztáv	Globális rózsák	vers			német	Germany	NA	Globale Rosen : Gedichte	Máté Imre	NA	RESOLVE kétnyelvű--válogatás? ez esetben Források:	München	2009	1. Aufl., bilingual ed.	NA		NA	NA	FALSE	NA	it	NA	NA	Salon-LiteraturVerlag	149 S.	Hungarian	(ISBN: 978-3-939321-23-1)	NA	München	2009	német
211523	KERTÉSZ Imre	Sorstalanság		1975		német	Federal Republic of Germany	NA	Roman eines Schicksallosen	Viragh Christina	NA	NA	Reinbek bei Hamburg	2009	Sonderausg.	NA		NA	NA	FALSE	NA	it	NA	NA	Rowohlt-Taschenbuch-Verlag	381 S.	Hungarian	(ISBN: 978-3-499-25369-0)	NA	Reinbek bei Hamburg	2009	német
211524	Bódis Kriszta	Artista				német	Federal Republic of Germany	NA	Artista	Kunze Christina	NA	NA	Dresden−Leipzig	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Voland und Quist	265 S.	Hungarian	(ISBN: 978-3-938424-40-7)	NA	Dresden, Leipzig	2009	német
211526	KERTÉSZ Imre	NA				német	Federal Republic of Germany	NA	Briefe an Eva Haldimann	Schwamm Kristin	NA	NA	Reinbek bei Hamburg	2009	1. Aufl.	NA		NA	NA	FALSE	NA	it	NA	NA	Rowohlt	140 S.	Hungarian	(ISBN: 978-3-498-03545-7)	NA	Reinbek bei Hamburg	2009	német
211528	Zelei Miklós	A kettézárt falu	dokumentumregény	2000		német	Federal Republic of Germany	NA	Das entzweigesperrte Dorf : Dokumentarroman	Schäfer Tibor	NA	NA	Herne	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Schäfer	380 S., Ill., Kt.	Hungarian	(ISBN: 978-3-933337-58-0)	NA	Herne	2009	német
211529	SZEPES Mária	Pöttyös Panni	gyerek	1955		német	Federal Republic of Germany	NA	Panni Pünktchen	NA	NA	NA	Leipzig	2009	1. Aufl.	NA		NA	NA	FALSE	NA	it	NA	NA	LeiV	47 S., zahlr. Ill.	Hungarian	(ISBN: 978-3-89603-258-4)	NA	Leipzig	2009	német
211530	Széchenyi Zsigmond	NA				német	Federal Republic of Germany	NA	Erinnerungen eines grossen Jägers (1:) Wie es begann	Nesnera Gertrud von	NA	NA	Sulzberg/Allgäu	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Jagd- und Kulturverl	227 S., Ill.	Hungarian	(ISBN: 3-925456-56-2, 978-3-925456-56-5); (ISBN: 3-925456-56-2, 978-3-925456-56-5)	NA	Sulzberg/Allgäu	2005	német
211531	---	NA				német	Federal Republic of Germany	NA	Mauern : zehn Geschichten, um sie zu überwinden	Reynolds Michael	NA	Barceló Elia; Camilleri Andrea; Daeninckx Didier; Kratochvíl Jiří; Petruševskaja Ljudmila Stefanovna; Tokarczuk Olga; Vámos Miklós; Reynolds Michael	Frankfurt am Main	2009	NA	-2		NA	NA	TRUE	NA	it	NA	NA	Büchergilde Gutenberg	87 S., zahlr. Ill.	Polish; Russian; French; Hungarian; Spanish; Czech	(ISBN: 978-3-7632-6256-4)	NA	Frankfurt am Main	2009	német
211532	MÓRICZ Zsigmond	NA				koreai	South Korea	NA	Gananhan saramdeul : heonggari danpyeonseon	Hang Yeong-min	NA	NA	Seoul	1999	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Munhaggwa jiseongsa	244p.	Hungarian	(ISBN: 8932008515, 8932011370); (ISBN: 8932008515, 8932011370)	NA	Seoul	1999	koreai
211533	MOLNÁR Ferenc	NA				koreai	South Korea	NA	Bukeun syeocheuui sonyeondan	Bag Hong-geun	NA	NA	Goyang	1999	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Hanseong midieo	123 p., cheonyeonsaeksaphwa	Hungarian	NA	NA	Goyang	1999	koreai
211535	ZILAHY Lajos	A szökevény		1931		angol	UK	NA	The deserter	Halasz G.	NA	Az OSZK katalógusában van egy bizonytalan kiadási év: [193?]. Tehát 1931-es lehet, hogy csak a második kiadás.	London	1932	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Nicholson & Watson	286 p.	Hungarian	NA	NA	London	1932	angol
211536	ZILAHY Lajos	Két fogoly		1926		olasz	Italy	NA	Due prigionieri	Vellani-Dionisi Franco; Martucci Gontrano	NA	NA	Milano	1931	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Corbaccio	152  p.	Hungarian	NA	NA	Milano	1931	olasz
211538	MOSONYI Aliz	Mesék Budapestről		1982		orosz	Russia	NA	Skazki iz Budapešta	Anisimova D.	NA	NA	Moscow	2006	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Vremja	133, 1 s., il.	Hungarian	(ISBN: 5-9691-0133-8)	NA	Moskva	2006	orosz
211539	MAGYAR NÉPKÖLTÉS − PRÓZA	Források:	népmese			orosz	Russia	NA	Vengerskie skazki o životnyh	Paloši I.	Anpilogov R. F.; Manova N. D.	NA	Syktyvkar	2006	NA	NA		NA	NA	TRUE	NA	it	NA	NA	Komi knižnoe izdatel'stvo	86 s., cv. il.	Hungarian	(ISBN: 5-7555-0866-6)	NA	Syktyvkar	2006	orosz
211540	ZILAHY Péter	Az utolsó ablakzsiráf		1998		orosz	Russia	NA	Poslednij oknožiraf	NA	NA	NA	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Novoe literaturnoe obozrenie	132 s., il.	Hungarian	(ISBN: 5-86793-341-5)	NA	Moskva	2005	orosz
211541	ILLYÉS Gyula	NA	memoár			orosz	Russia	NA	Rossija. 1934	NA	NA	NA	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Hroniker	239 s., 4 l. il.	Hungarian	(ISBN: 5-901238-27-3)	NA	Moskva	2005	orosz
211543	JÓZSEF Attila	A semmi agan. Veresk, levelek, dokumentumok	vers			orosz	Russia	NA	Na vetke pustoty	NA	NA	; Sereda V.	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Miturič S; Tri kvadrata	526 s., XVI s. il.	Hungarian	(ISBN: 5-94607-054-1)	NA	Moskva; Moskva	2005	orosz
211544	KERTÉSZ Imre	Felszámolás		2003		orosz	Russia	NA	Samolikvidacija	Gusev Ju	NA	NA	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Tekst	186, 1 s.	Hungarian	(ISBN: 5-7516-0560-8)	NA	Moskva	2005	orosz
211545	---	NA	vers			orosz	Russia	NA	Ljubov' v butylke	Cesarskaja Majja	NA	Стихи, переводы с венгерского	Moscow	2005	NA	NA		NA	NA	TRUE	NA	it	NA	NA	Vodolej	126 s.	Hungarian	(ISBN: 5-902312-64-7)	NA	Moskva	2005	orosz
211547	JÓZSEF Attila	Források:	vers			orosz	Russia	NA	Obraz v zerkale i drugie stihi	Miller L.	NA	NA	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Raduga	222 s., il.	Hungarian	(ISBN: 5-05-006143-1)	NA	Moskva	2005	orosz
211548	JÓZSEF Attila	Források:	vers			orosz	Russia	NA	Kraj zabrošennyh nadelov	Šakirova E.	NA	NA	Moscow	2005	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Tri kvadrata; Miturič S	195, 1 s.	Hungarian	(ISBN: 5-94607-058-4)	NA	Moskva; Moskva	2005	orosz
211551	KÁNYÁDI Sándor	Források:	vers			orosz	Russia	NA	Izbrannye stihotvorenija	NA	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Raduga	222 s., il.	Hungarian	(ISBN: 5-05-005935-6)	NA	Moskva	2004	orosz
211554	NÁDAS Péter	Források:				orosz	Russia	NA	Treningi svobody	NA	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Miturič S; Tri kvadrata	303 s.	Hungarian	(ISBN: 5-94607-048-1)	NA	Moskva; Moskva	2004	orosz
211555	KERTÉSZ Imre	A száműzött nyelv		2001		orosz	Russia	NA	Jazyk v izgnanii	NA	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Tri kvadrata; Miturič S	204, 1 s.	Hungarian	(ISBN: 5-94607-045-7)	NA	Moskva; Moskva	2004	orosz
211556	Krasztev Péter	NA				orosz	Russia	NA	Vzgljad persa	NA	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Rosspe̊n	222, 1 s., il.	Hungarian	(ISBN: 5-8243-0579-X)	NA	Moskva	2004	orosz
211557	ILLYÉS Gyula	Oroszország		1934		orosz	Russia	NA	Rossija, 1934	NA	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Hroniker	239 s., 4 l. il.	Hungarian	(ISBN: 5-901238-27-3)	NA	Moskva	2004	orosz
211559	NÁDAS Péter	Egy családregény vége		1977		orosz	Russia	NA	Konec semejnogo romana	Malyhina E.	NA	NA	Moscow	2004	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Tri kvadrata	175, 1 s.	Hungarian	NA	NA	Moskva	2004	orosz
211560	SZENTKUTHY Miklós	Széljegyzetek Casanovához				portugál	Portugal	NA	Á margem de Casanova	Costa Telma	NA	NA	Lisboa	1992	1ª ed	NA		NA	French	FALSE	NA	it	NA	NA	Teorema	255 p.	Hungarian	(ISBN: 972-695-185-2)	NA	Lisboa	1992	portugál
211561	KÁNYÁDI Sándor; KASSÁK Lajos; PILINSZKY János	Források:	vers			portugál	Portugal	NA	Três poetas húngaros : Lajos Kassák, János Pilinszky, Sándor Kányádi	Goncalves Egito	NA	NA	Porto	1991	1ª ed	-3		NA	NA	TRUE	NA	it	NA	NA	Limiar	68, 3 p., il.	Hungarian	NA	NA	Porto	1991	portugál
211562	---	Források:	vers			portugál	Portugal	NA	Poetas húngaros	NA	NA	"Rózsa Zoltán"	Porto	1991	2ª ed	-3		NA	NA	TRUE	NA	it	NA	NA	Limiar	145, 6 p.	Hungarian	NA	NA	Porto	1991	portugál
211563	ILLYÉS Gyula	Források:	vers			portugál	Portugal	NA	Uma frase sobre a tirania	Tamen Pedro; Rozsá Zoltán	NA	NA	Torres Vedras	1991	bilingual ed.	-3		NA	NA	FALSE	NA	it	NA	NA	Cooperativa de Comunicação e Cultura	46 p., il.	Hungarian	NA	NA	Torres Vedras	1991	portugál
211564	PETŐFI Sándor	Források:	vers			urdu	Pakistan	NA	Gīt Hayati Howey	Mohiuddin Sarwat	NA	NA	Islamabad	2007	NA	-3		NA	NA	FALSE	NA	it	NA	NA	MOL Pakistan Oil & Gas Co.	1 v.	Hungarian	NA	NA	Islamabad	2007	urdu
211565	FODOR László	NA	dráma			angol	USA	NA	Jewel robbery : comedy in three acts	Bloch Bertram	NA	NA	New York	1932	NA	-1		NA	NA	FALSE	NA	it	NA	NA	S. French	93 p.	Hungarian	NA	NA	New York	1932	angol
211566	TAR Sándor	Szürke galamb		1996		bolgár	Bulgaria	NA	Sivija galab	Hristov Martin	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Ergo	310	Hungarian	NA	NA	Sofija	2008	bolgár
211567	KUKORELLY Endre	Tündérvölgy		2003		bolgár	Bulgaria	NA	Dolinata na fejata ili Potajnostite na čoveškoto sarce	K'oseva Svetla	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Ergo	454 p	Hungarian	NA	NA	Sofija	2008	bolgár
211569	DRAGOMÁN György	A fehér király		2005	Budapest	bolgár	Bulgaria	NA	Belijat car	Ruskova Hrusanova Stefka	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Ergo	302 p	Hungarian	NA	NA	Sofija	2008	bolgár
211570	JÓZSEF Attila	Források:	vers			bolgár	Bulgaria	NA	Sedmijat badi! : izbrani stihotvorenija	Milanov Aleksandar; et al.	NA	NA	Sofija	2008	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Iztok-Zapad	239 p	Hungarian	NA	NA	Sofija	2008	bolgár
211571	LOVAS Ildikó	Kijárat az Adriára		2006	Bratislava	bolgár	Bulgaria	NA	Izlaz na Adriatika	Krumova Julija	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Ergo	254 p	Hungarian	NA	NA	Sofija	2008	bolgár
211572	Kardos Péter; Nyári Gábor	Ciganyilabirintus				bolgár	Bulgaria	NA	Romski labirint	K'oseva Svetla	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Kralica Mab	216 p	Hungarian	NA	NA	Sofija	2008	bolgár
211573	HAMVAS Béla	A bor filozófiája	esszé			bolgár	Bulgaria	NA	Filosofija na vinoto	K'oseva Svetla	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Stigmati	120 p	Hungarian	NA	NA	Sofija	2008	bolgár
211574	---	Források:	novellák			bolgár	Bulgaria	NA	Ezičeski apokalipsis : 18 savremenni ungarski razkazvači	Ignatova Vesela; et al.	NA	NA	Sofija	1999	NA	-3		NA	NA	TRUE	NA	it	NA	NA	Ogledalo - Ungarski kulturen institut	276 p	Hungarian	NA	NA	Sofija	1999	bolgár
211575	KERTÉSZ Imre	K. dosszié		2006		bolgár	Bulgaria	NA	Dosieto K.	Hrusanova Stefka	NA	NA	Sofija	2008	NA	NA		NA	NA	FALSE	NA	it	NA	NA	riva	215 p	Hungarian	NA	NA	Sofija	2008	bolgár
211576	---	NA	memoár			bolgár	Bulgaria	NA	Ot Karpatite do Balkana : dnevnici i memoari za Bălgarija ot ungarski emigranti 1849-1850	Markovska Erzi; et al.	NA	nem szépirodalom	Sofija	2002	NA	-3		NA	NA	TRUE	NA	it	NA	NA	Ogledalo	690 p	Hungarian	NA	NA	Sofija	2002	bolgár
211577	Györe Balázs	Halottak apja				bolgár	Bulgaria	NA	Bašta na mărtvite	Hristov Martin	NA	NA	Sofija	2009	NA	NA		NA	NA	FALSE	NA	it	NA	NA	Ergo	174 p	Hungarian	NA	NA	Sofija	2009	bolgár
211578	BÖLÖNI FARKAS Sándor	Utazás Észak-Amerikában	memoár	1834		angol	USA	1	Journey in North America	Kadarkay Arpad	NA	NA	Santa Barbara, CA	1978	NA	-1		NA	NA	FALSE	NA	it	NA	NA	ABC-CLIO	xiv, 238 p.	Hungarian	(ISBN: 0874362709)	NA	Santa Barbara, CALIF	1978	angol
211580	HERCZEG Ferenc	Az aranyhegedű		1916		olasz	Italy	NA	Il violino d'oro	Gigante Silvino	NA	NA	Milano	1932	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Treves-Treccani-Tumminelli	280 p.	Hungarian	NA	NA	Milano	1932	olasz
211583	NYISZLI Miklós	Dr Mengele boncolóorvosa voltam	memoár	1946	Oradea	cseh	Czech Republic (1992-)	NA	Byl jsem Mengeleho asistentem	Gálová Dana	NA	NA	Praha	2009	Vyd. 1.	NA		NA	NA	FALSE	NA	it	NA	NA	Academia	192 s.	Hungarian	(ISBN: 978-80-200-1757-4)	NA	Praha	2009	cseh
211586	MÁRAI Sándor	A gyertyák csonkig égnek		1942		cseh	Czech Republic (1992-)	NA	Svíce dohořívají	Valentová Anna	NA	NA	Praha	2009	Vyd. v nakl. Academia 2.	NA		NA	NA	FALSE	NA	it	NA	NA	Academia	167 s.	Hungarian	(ISBN: 978-80-200-1761-1)	NA	Praha	2009	cseh
211587	KERTÉSZ Imre	Sorstalanság		1975		cseh	Czech Republic (1992-)	NA	Člověk bez osudu	Pošová Kateřina	NA	NA	Praha	2009	Vyd. v nakl. Academia 2.	NA		NA	NA	FALSE	NA	it	NA	NA	Academia	209 s.	Hungarian	(ISBN: 978-80-200-1758-1)	NA	Praha	2009	cseh
